,제목,가사,장르
318,바람에 흔들리고 비에 젖어도,"지난날은 모두가 꿈이었던가
사랑은 허물어져지고
조용히 돌아온 이자리엔 나 혼자 뿐인데
눈감으면 지금도 옆에 있는 너
그손을 잡을 수 없어
눈물을 흘리며 떠나리라 잊어야 하리라

오늘도 바람에 흔들리는 내마음
찬비가 내리면 젖으려고 하는데
바람아 바람아 불어오지 말아라
찬비야 찬비야 내리지를 말아라

아~ 이제는 사라져간 사람을
아~ 이제는 멀어져간 추억을
왜 못잊나 바람에 흔들리고 비에 젖어도
내 너를 잊으리라 잊으리라
오늘도 바람에 흔들리는 내마음
찬비가 내리면 젖으려고 하는데
바람아 바람아 불어오지 말아라
찬비야 찬비야 내리지를 말아라

아~ 이제는 사라져간 사람을
아~ 이제는 멀어져간 추억을
왜 못잊나 바람에 흔들리고 비에 젖어도
내 너를 잊으리라 잊으리라",트로트
319,못잊겠어요,"가로등도 졸고 있는
비오는 골목길에
두 손을 마주~잡고
헤어지기가
아~쉬워서
애태우던 그~ 날들이
지금도 생각난다
자꾸만 생각난다
그 시절 그리워진다
아~ ~~
지금은 남이지만
아직도 나는 못잊어

사람없는 찻집에서
사랑노래 들어가며
두눈을 마주~보고
푸른 꿈들을
그려보았던
행복하던 그~ 날들이
지금도 생각난다
자꾸만 생각난다
그 시절 그리워진다
아~ ~~
지금은 남이지만
아직도 나는 못잊어",트로트
320,아이좋아라,"아이 좋아라 아이 좋아라
아이 좋아라 예쁜 내 님아
아이 좋아라 아이 좋아라
예쁜 내 님 아이 좋아라
이리봐도 내 사랑 저리봐도 내 사랑
아이 좋아 아이 좋아라
당신께 사랑을 받기위해
이 세상에 내가 왔어요
맞 잡은 이 손 놓지 말아요
꼭 안아주세요
아이 좋아라 예쁜 내 님아
아이 좋아라 예쁜 내 님아
아이 좋아라 아이 좋아라
예쁜 내 님 아이 좋아라
이리봐도 내 사랑 저리봐도 내 사랑
아이 좋아 아이 좋아라
당신께 사랑을 받기 위해
이 세상에 내가 왔어요
맞잡은 이 손 놓지 말아요
꼭 안아주세요
아이 좋아라 예쁜 내 님아
당신께 사랑을 받기 위해
이 세상에 내가 왔어요
맞잡은 이 손 놓지 말아요
꼭 안아 주세요
아이 좋아라 예쁜 내 님아",트로트
321,인생,"세상에 올 때
내맘대로 온건
아니지만은
이 가슴에
꿈도 많았지
내 손에 없는
내 것을 찾아
낮이나 밤이나
뒤볼새 없이
나는 뛰었지
이제와서
생각하니
꿈만 같은데
두번 살 수
없는 인생
후회도 많아
스쳐간 세월
아쉬워 한들
돌릴 수 없으니
남은 세월이나
잘해봐야지
돌아본 인생
부끄러워도
지울 수 없으니
나머지 인생
잘 해봐야지
세상에 올적에
내맘대로 온건
아니지만은
이 가슴에
꿈도 많았지
내 손에 없는
내 것을 찾아
낮이나 밤이나
뒤볼새 없이
나는 뛰었지
이제와서
생각하니
꿈만 같은데
두번 살 수
없는 인생
후회도 많아
스쳐간 세월
아쉬워 한들
돌릴 수 없으니
남은 세월이나
잘해봐야지
돌아본 인생
부끄러워도
지울 수 없으니
나머지 인생
잘해봐야지
나머지 인생
잘 거시기 혀야지
나머지 인생
잘 거시기 혀야지",트로트
322,끝없는 사랑,"바라만 보아도 눈물이 나는건
아직도 그댈 사랑한다는 의미죠
수없이 많은 시간이 흘러 지났지만
인연이 아니란 그 흔한 말들로
모든걸 지우기엔 추억이 너무 커
어떻게 사랑 했는데
얼마나 사랑 했는데
사랑은 또 다른 사랑을
만나 잊는다지만
가슴에 하나쯤 간직 하고픈
사랑도 있죠
나 사는 동안에 죽을 만큼
사랑할 사람
두번은 오지 않을 테니까
미련이 남아서 그대가 밝혀서
가슴은 그 누구도 안을 수 없는데
이별이 남의 일처럼 믿기질 않네요
버리고 버려도 지우고 지워도
다시 또 차오르는 한마디 사랑해
영원히 내게 추억이
될 수 없는 단 한사람
사랑은 또 다른 사랑을
만나 잊는다지만
가슴에 하나쯤 간직 하고픈
사랑도 있죠
나 사는 동안에 죽을 만큼
사랑할 사람
두번은 오지 않을 테니까
다시는 못 돌아올 사람이란걸
누구보다 더 잘 알겠지만
가슴이 끝내 지쳐
그댈 놓아줄 때까지
나 여기서 그대만을 기다릴께요 오
사랑은 또 다른 사랑을
만나 잊는다지만
가슴에 하나쯤 간직 하고픈
사랑도 있죠
나 사는 동안에 죽을 만큼
사랑할 사람
두번은 오지 않을 테니까
사랑으로 잊혀질 때도",트로트
323,화장을 지우는 여자,"노을속에 사라진 그 사랑을 못잊어
오늘도 거울앞에 서있는 여인
행여만날 그사람이 몰라볼까봐
가슴이 두근거리네
핑크빛 입술을 그리다가
뜨거웠던 추억에 젖어버렸나
곱게 그린 두 눈가에 이슬 맺히네
사랑을 잃어버린 그녀
하얀 티슈에 묻어나는 추억
화장을 지우는 여자
바람처럼 사라진 그 사랑을 못잊어
오늘도 거울앞에 서있는 여인
행여만날 그사람이 몰라볼까봐
가슴이 두근거리네
핑크빛 입술을 그리다가
뜨거웠던 추억에 젖어버렸나
곱게 그린 두 눈가에 이슬 맺히네
사랑을 잃어버린 그녀
하얀 티슈에 묻어나는 추억
화장을 지우는 여자
핑크빛 입술을 그리다가
뜨거웠던 추억에 젖어버렸나
곱게 그린 두 눈가에 이슬 맺이네
사랑을 잃어버린 그녀
하얀 티슈에 묻어나는 추억
화장을 지우는 여자",트로트
324,내 마음 당신곁으로,"당신의 빛나던 눈동자 위에

흐르는 한줄기 눈물 때문에

이 마음 차가운 바람 불어와

떨어진 낙엽이 되었네

잊으려 잊으려 애를 써봐도

당신의 따뜻한 미소 때문에

이 마음 영원히 함께 타오를

사랑의 촛불이 되었네

바람 불어와 내 몸이 날려도

당신 때문에 외로운 내 마음

모든 것이 다 지나가 버려도

내 마음은 당신 곁으로



당신을 너무나 사랑 했기에

수많은 미련이 나를 찾지만

이제는 영원히 잡을 수 없는

지나간 추억이 되었네

바람 불어와 내 몸이 날려도

당신 때문에 외로운 내 마음

모든 것이 다 지나가 버려도

내 마음은 당신 곁으로

바람 불어와 내 몸이 날려도

당신 때문에 외로운 내 마음

모든 것이 다 지나가 버려도

내 마음은 당신 곁으로



바람 불어와 내 몸이 날려도

당신 때문에 외로운 내 마음

모든 것이 다 지나가 버려도",트로트
325,사랑아 (2015 Ver.),"안 돼요 안 돼 날 두고 떠나면 안 돼
그렇겐 못해 난 절대 보낼 순 없어
갈 테면 가봐 모든 걸 잊고 떠나봐
그땐 뒤돌아서 후회를 할 거야
희미한 기억 속에
너의 이름 불러도
다신 볼 수 없던 사랑한 사람
사랑아 나를 두고 떠나가지마
나만 두고 가려거든
다신 나를 찾지 마
언젠가 그대 나를 찾는다해도
그땐 내가 먼저 뒤돌아서
그댈 볼 수 없으니
안 돼요 안 돼 날 두고 떠나면 안 돼
그렇겐 못해 난 절대 보낼 순 없어
갈 테면 가봐 모든 걸 잊고 떠나봐
그땐 뒤돌아서 후회를 할 거야
희미한 기억 속에
너의 이름 불러도
다신 볼 수 없던 사랑한 사람
사랑아 나를 두고 떠나가지마
나만 두고 가려거든
다신 나를 찾지 마
언젠가 그대 나를 찾는다해도
그땐 내가 먼저 뒤돌아서
그댈 볼 수 없으니",트로트
326,홍시,"1. 생각이 난다 홍시가 열리면 울 엄마가 생각이 난다


자장가 대신 젖가슴을 내~주던 울 엄마가 생각이 난다


눈이~오면 눈맞을 세라 비가 오면 비젖을 세라


험한 세상 넘어질 세라 사랑 땜에 울먹일 세라


그리워진다 홍시가 열리면 울 엄마가 그리워진다


눈에 넣어도 아프지도 않겠다던 울 엄마가 그리워진다 .





2. 생각이 난다 홍시가 열리면 울 엄마가 생각이 난다


회초리 치고 돌아 앉아 우시던 울 엄마가 생각이 난다


바람 불면 감기들 세라 안먹어서 약해 질 세라


힘든 세상 뒤쳐질 세라 사랑 땜에 아파 할 세라


그리워진다 홍~시가 열리면 울 엄마가 그리워진다


생각만 해도 눈물이 핑도는 울 엄마가 그리워진다


생각만 해도 가슴이 찡하는 울 엄마가 그리워진다.


울 엄마가 생가이 난다


울 엄마가 보고파진다.",트로트
327,정거장,"떠나가면 눈물을 짓고
돌아오면 미소를 짓는
바람처럼 스쳐가는
수많은 얼굴
안녕이라는 인사를 하며
다시 올 날 재회를 두고
연기처럼 사라지는
먼 기적소리

정거장 이곳은
너와 나의 인생이 있는 곳
여자 여자 여자인 내가
기다려야지

떠나가는 사람들마다
돌아오는 사람들마다
오고가는 사람마다
수많은 사연
사랑한다는 그 말을 두고
다시 온다는 약속을 두고
바람결에 흩어지는
먼 기적 소리",트로트
328,정,"정이란 무엇일까
받는 걸까 주는 걸까
받을 땐 꿈속 같고
줄 때는 안타까워
정을 쏟고 정에 울며
살아온 살아온 내 가슴에
오늘도 남 모르게
무지개 뜨네

정을 쏟고 정에 울며
살아온 살아온 내 가슴에
오늘도 남 모르게
무지개 뜨네",트로트
329,비와 외로움,"낯설은 이비가 내몸을 적시며
살며시 찾아드는 외로움
조용한 선술집에서 생각하는 그대모습
귓가에 가로등 내몸을 비추며
살며시 찾아 드는 외로움
조용한 그 카페에서 생각하는 그대모습
그대가 내곁에서 멀어져
바람속에 묻힐때
또다시 길을 나서며 만드는
낯설은 비와 외로움
내마음 쓰러져 길가에
쓸쓸함이 쌓이네

귓가에 가로등 내몸을 비치며
살며시 찾아드는 외로움
조용한 그 카페에서 생각하는 그대모습
그대가 내곁에서 멀어져
바람속에 묻힐때
또다시 길을나서며 만드는
낯설은 비와 외로움
내마음 쓰러져 길가에 쓸쓸함이 쌓이네
내마음 쓰러져 길가에 쓸쓸함이 쌓이네",트로트
330,"미안해, 사랑해, 고마워","참 많이 싸웠소

우리만남을 어찌하오

늘 함께 할 줄 알고 못 해준것을 용서하오

이제와 당신이 없는 내 인생이

무슨 의미가 있겟소



정말 미안하오

한번도 잘 해주지 못한것같아

그저 앞만보고 달려온 탓에

내가 정말 무심했구려

용서하오

이 못난 사람을 그래도 내 마음만은 알아주오



누굴 탓하오리오

모진 세월 주름만 깊어

자식 걱정 이 몸생각에 당신도 이제 지쳤구려

고마워요 당신이 있어

우리 사랑을 모두 지킬 수 있었소



정말 미안하오

한번도 잘 해주지 못한것같아

그저 앞만보고 달려온 탓에

내가 정말 무심했구려

용서하오

이 못난 사람을 그래도 내 마음만은 알아주오



사랑하오 이 못난사람이

그래도 내 마음만은 알아주오",트로트
331,소양강 처녀,"해 저문 소양강에 황혼이 지면
외로운 갈대 밭에 슬피우는 두견새야
열여덟 딸기 같은 어린 내 순정
너마저 몰라주면 나는 나는 어쩌나
아 그리워서 애만 태우는 소양강 처녀
동백꽃 피고 지는 계절이 오면
돌아와 주신다고 맹세하고 떠나셨죠
이렇게 기다리다 멍든 가슴에
떠나고 안오시면 나는 나는 어쩌나
아 그리워서 애만 태우는 소양강 처녀",트로트
332,바보,"마음 주고 정을 준 게 바보였구나
사랑을 한 내가 바보였구나
거짓말인가 정말인가요
날 두고 가신다는 그 말이
기왕에 가실려거든
내 가슴에 남아있는
정마저 가져가야지
처음엔 왜 몰랐을까
이렇게 끝나는 것을
속 다르고 겉 다른 당신
마음 주고 정을 준 게 바보였구나
사랑을 한 내가 바보였구나
마음 주고 정을 준 게 바보였구나
사랑을 한 내가 바보였구나
거짓말인가 정말인가요
날 두고 가신다는 그 말이
기왕에 가실려거든
내 눈 속에 남아있는
눈물도 가져가야지
처음엔 왜 몰랐을까
이렇게 끝나는 것을
속 다르고 겉 다른 당신
마음 주고 정을 준 게 바보였구나
사랑을 한 내가 바보였구나
처음엔 왜 몰랐을까
이렇게 끝나는 것을
속 다르고 겉 다른 당신
마음 주고 정을 준 게 바보였구나
사랑을 한 내가 바보였구나",트로트
333,불효자는 웁니다,"불러봐도 울어봐도
못 오실 어머님을
원통해 불러보고
땅을 치며 통곡한들
다시 못 올 어머니여
불초한 이자식은
생전에 지은 죄를
엎드려 빕니다
손발이 터지도록
피땀을 흘리시며
못 믿을 이 자식의
금의 환향 바라시고
고생하신 어머님이
드디어 이 세상을
눈물로 가셨나요
그리운 어머님",트로트
334,어머니,"더 늦기 전에 효도하란
말이 있어요
알았었는데 알고 있었는데
이제와 어찌합니까
아버지 가시고 나서 어머니 혼자
화장 한번 못하셨지요
집 없는 설움에 이삿짐 싸며
흘리는 눈물을 봤는데
그런데 오늘 그런데 오늘
불쌍한 우리 어머니
늦었을까요 아니겠지요
어머니 울지마세요
어머니 사랑합니다
멍들은 지난날을 잊을 수 있나
모질게 견뎌온 세월
외로운 서러움 가슴에 묻고
흘리는 눈물을 봤는데
그런데 오늘 그런데 오늘
불쌍한 우리 어머니
늦었을까요 아니겠지요
어머니 울지마세요
어머니 사랑합니다",트로트
335,서울여자,"한~ 잔술에 기대고 싶은
그런 밤이 찾아 오면은
이름없는 낯선 거리로
사랑찾아 갑니다.
밉~ 다고 원망하면서
기억을 지우려 해도
가~ 끔식 그대 모습에
가슴이 무너져 내려요
사랑도 팔고 사는 속이고 속는 세상
오로지 믿고 의지한
당신 마져도 나를 버리신
서울이 싫어 싫어 졌어요~

검은 눈물 정은 담배를
멍하니 꺼내 물고서
그래도 여자라고
흔들리는 서러운 미련
사랑도 팔고 사는 속이고 속는 세상
오로지 믿고 의지한
당신 마져도 나를 버리신
서울이 미워 미워 졌어요~

사랑도 팔고 사는 속이고 속는 세상
오로지 믿고 의지한
당신 마져도 나를 버리신
서울이 미워 미워 졌어요~",트로트
336,고장난 벽시계,"세월아 너는 어찌
돌아도 보지 않느냐
나를 속인 사람보다
네가 더욱 야속하더라
한 두 번 사랑 땜에
울고 났더니
저만큼 가버린 세월
고장난 벽시계는
멈추었는데
저 세월은
고장도 없네
청춘아 너는
어찌 모른척
하고 있느냐
나를 버린 사람보다
네가 더욱 무정하더라
뜬구름 쫓아가다
돌아봤더니 어느새
흘러간 청춘
고장난 벽시계는
멈추었는데
저 세월은 고장도 없네
고장난 벽시계는
멈추었는데
저 세월은 고장도 없네",트로트
337,그놈에 사랑,"넓고 넓은 이 세상에
말도 많고 탈도 많지만
결국 하나 원하는 것
함부로 가질 수 있나
누구나 그 놈의 사랑 때문에
사랑 때문에 울고 웃는다
그래도 오늘 나는 행복하다
너와 이렇게 춤을 춘다
근심 걱정 쌓인 날들
언제나 다시 찾아오지만
욕심 하나 벗고 나니
기쁨의 꽃이 핀다
누구나 그놈의 사랑 때문에
사랑 때문에 울고 웃는다
그래도 오늘 나는 행복하다
너와 이렇게 춤을 춘다
영희네도 철수네도 부럽지 않다
난 너만 있으면 된다
슬픔도 미움도 모두 던졌다
흔한 미련도 없다
누구나 그놈의 사랑 때문에
사랑 때문에 울고 웃는다
그래도 오늘 나는 행복하다
너와 이렇게 춤을 춘다
너와 이렇게 춤을 춘다",트로트
338,섬마을 선생님,"해당화 피고지는 섬마을에
철새따라 찾아온 총각선생님
열아홉살 섬색시가 순정을 바쳐
사랑한 그이름은 총각선생님
서울엘랑 가지들마오 가지들마오
- 간 주 중 -
구름도 쫓겨가는 섬마을에
무엇하러 왔는가 총각선생님
그리움이 별처럼 쌓이는 바닷가에
시름을 달래보는 총각선생님
서울엘랑 가지들마오 떠나지마오",트로트
339,당신을 사랑합니다,"돌아오지 못한다면 가지마세요
이렇게 애원합니다
당신이 원한다면 그렇게 원한다면
차라리 내가갈게요
지키지도 못한약속 하지말아요
내가무슨 바보인가요
당신을 사랑해도 너무나 사랑해도
모든걸 잊어줄게요
그렇지만 당신밖에 몰랐던 나는 어떻게 살아 갑니까
가슴속에 당신밖에 채울수없는
이맘은어떻합니까
나는 당신을 당신을 사랑합니다

그렇지만 당신밖에 몰랐던 나는 어떻게살아갑니까
가슴속에 당신밖에 채울수없는
이맘은 어떻합니까
나는 당신을 당신을 사랑합니다
나는 당신을 당신을 사랑합니다",트로트
340,목마른 사슴,"당신이 앞에 있으면

왜 나는 울고 싶은지

한마디 듣고 싶은 그 한마디에
가슴은 까맣게 타네요

목마른 사슴처럼 서러운 마음
사랑한다고 사랑한다고
왜 말을 못해요 왜 말을 못해요
이렇게 가슴은 타들어 가는데

당신만 앞에 있으면

왜 나는 바보가 되는지

맴돌다 맴돌다가 발길 돌리는
내 자신 내가 미워요

미칠듯 그리움에 죽을것 같아
사랑한다고 사랑한다고
왜 말을 못해요 왜 말을 못해요
이렇게 가슴은 까맣게 타는데

목마른 사슴처럼 서러운 마음
사랑한다고 사랑한다고
왜 말을 못해요 왜 말을 못해요
이렇게 가슴은 타들어 가는데",트로트
341,못 잊을 사랑,"나를 잊었나 벌써 잊었나
아직도 사랑은 가슴에 남아 있는데
잊으려 지우려 아무리 애를 써 바도
자꾸만 커가는 그리움
이토록 못 잊을 사랑 왜 내가 보냈나
떠나지마 가지마 애원할 걸
붙잡지도 못 하고
떠나지마 가지마 매달릴 걸
후회하는 바보
돌아와요 웃으며 와 줘요
내게는 너 하나뿐이야
이토록 못 잊을 사랑 왜 내가 보냈나
떠나지마 가지마 애원할 걸
붙잡지도 못 하고
떠나지마 가지마 매달릴 걸
후회하는 바보
돌아와요 웃으며 와 줘요
내게는 너 하나뿐이야
내게는 너 하나뿐이야",트로트
342,진정 난 몰랐네,"그토록 사랑하던 그 사람
잃어버리고
타오르는 내마음만
흐느껴 우네
그토록 믿어왔던 그 사람
돌아설 줄이야
예전에는 몰랐었네
진정 난 몰랐네
누구인가 불어주는 휘파람소리
행여나 찾아줄까
그 님이 아니올까
기다리는 마음 허무해라
그토록 믿어왔던 그 사람
돌아설 줄이야
예전에는 몰랐었네
진정 난 몰랐네

누구인가 불어주는 휘파람소리
행여나 찾아줄까
그 님이 아니올까
기다리는 마음 허무해라
그토록 믿어왔던 그 사람
돌아설 줄이야
예전에는 몰랐었네
진정 난 몰랐네",트로트
343,밤의 플랫트홈,"귀뚜라미 슬피 울던 밤
겨울바람 멀리 있던 밤
밤열차는 멀리 떠나고
나의 님이 울며 가던 밤
내 마음을 달랠길 없어
한밤중을 홀로 걸었고
떨어지는 갈잎 소리에
나도 그만 울고 말던 밤
눈을 들어서 하늘을 보며
눈믈을 감추려 했는데
눈을 들어서 하늘을 보며
눈물을 감추려 했는데
밤열차는 멀리 떠나고
나의 님도 멀어져가고
나만 홀로 외로이 서서
밤하늘에 별을 헤던 밤

눈을 들어서 하늘을 보며
눈물을 감추려 했는데
눈을 들어서 하늘을 보며
눈물을 감추려 했는데
밤열차는 멀리 떠나고
나의 님도 멀어져 가고
나만 홀로 외로이 서서
밤하늘에 별을 헨다오
밤하늘에 별을 헨다오",트로트
344,난 너에게,"난 네가 기뻐하는 일이라면
뭐든지 할수있어
난 네가 좋아하는 일이라면
뭐든지 할수있어
별보다 예쁘고 꽃보다 더 고운
나의 친구야
이 세상 다 주어도 바꿀수없는
나의 친구야
네곁에 있으면 사랑은 내것
네곁에 있으면 세상도 내것
난 네가 기뻐하는 일이라면
뭐든지 할수있어
난 네가 좋아하는 일이라면
뭐든지 할수있어
난 네가 기뻐하는 일이라면
뭐든지 할수있어
난 네가 좋아하는 일이라면
뭐든지 할수있어
별보다 예쁘고 꽃보다 더 고운
나의 친구야
이세상 다 주어도 바꿀수없는
나의 친구야
네곁에 있으면 사랑은 내것
네곁에 있으면 세상도 내것
난 네가 기뻐하는 일이라면
뭐든지 할수있어
난 네가 좋아하는 일이라면
뭐든지 할수있어
난 네가 좋아하는 일이라면
뭐든지 할수있어",트로트
345,초우,"가슴 속에 스며드는
고독이 몸부림칠 때
갈 길 없는 나그네의 꿈은
사라져 비에 젖어 우네
너무나 사랑했기에
너무나 사랑했기에
마음의 상처 잊을 길 없어
빗소리도 흐느끼네
너무나 사랑했기에
너무나 사랑했기에
마음의 상처 잊을 길 없어
빗소리도 흐느끼네",트로트
346,남자는 여자를 귀찮게 해,"처음에 사랑할때 그이는
씩씩한 남자였죠
밤하늘에 별도 달도 따주마
미더운 약속을하더니
이제는 달라졌어 그이는 나보고 다해달래
애기가 되어버린 내사랑
당신정말 미워 죽겠네
남자는 여자를 정말로 귀찮게 하네
남자는 여자를 정말로 귀찮게 하네

결혼을 하고난후 그이는 애기가 돼버렸어
밥 달라 사랑달라 보채고 둘이서 놀기만 하재요
할일은 해도해도 많은데 자기만 처다보래
웃어라 안아달라 보채는 당신 골치아파 죽겠네
남자는 여자를 정말로 귀찮게 하네
남자는 여자를 정말로 귀찮게 하네
남자는 여자를 정말로 귀찮게 하네
남자는 여자를 정말로 귀찮게 하네",트로트
347,저 하늘 별을 찾아,"오늘은 어느 곳에서
지친 몸을 쉬어나 볼까
갈곳 없는 나그네의
또 하루가 가는구나
하늘을 이불 삼아
밤이슬을 베개 삼아
지친 몸을 달래면서
잠이 드는 짚시인생
아침해가 뜰 때까지
꿈속에서 별을 찾는다

오늘은 어느 곳에서
지친 몸을 쉬어나 볼까
사랑 찾는 나그네의
또 하루가 가는구나
밤별을 친구 삼아
풀벌레를 벗을 삼아
지친 몸을 달래면서
잠이 드는 짚시인생
아침해가 뜰 때까지
꿈속에서 별을 찾는다",트로트
348,딜라일라,"i saw the light on the night
that i passed by her window
i saw the flickering shadows
of love on her blind
she was my woman
as she deceived me
i watched and
went out of my mind
my my my delilah
why why why delilah
i could see that girl was
no good for me
but i was lost like a slave
that no man could free
밤 깊은 골목길
그대 창문 앞 지났네
창문에 비치는 희미한 두 그림자
그댄 내 여인 날 두고
누구와 사랑을 속삭이나
오 나의 딜라일라
왜 날 버리는가
애타는 이 가슴 달랠 길 없어
복수에 불 타는 마음만 가득찼네

그댄 내 여인 날 두고
누구와 사랑을 속삭이나
오 나의 딜라일라
왜 날 버리는가
애타는 이 가슴 달랠 길 없어
복수에 불 타는 마음만 가득찼네
forgive me delilah
i just couldn't take any more",트로트
349,아싸! 내사랑,"아리아리 아린사랑
쓰리쓰리 쓰린사랑
아싸 내 사랑 아싸
아리아리 아린사랑
쓰리쓰리 쓰린사랑
나혼자 애타는 짝사랑
아라아리 아름답게
쓰리쓰리 스다듬는
영원히 변하지 않는 내사랑
아싸 내사랑을 아싸
내 사랑을 찿았어
드디어 만났어
사랑해요 어디갔다
이제 왔나요 보고 보고
또 봐도 그리워요
생각만해도 좋은걸 으음
불꽃같은 태양도
미소짓는 달님도
당신과 나를 위해
빛나고 있어
아싸 내사랑 아싸
아리아리 아린사랑
쓰리쓰리 쓰린사랑
나혼자 애타는 짝사랑
아라아리 아름답게
쓰리쓰리 스다듬는
영원히 변하지 않는 내사랑
아싸 내사랑을 아싸
내 사랑을 찿았어
드디어 만났어
사랑해요 어디갔다
이제 왔나요 보고 보고
또 봐도 그리워요
생각만해도 좋은걸 으음
불꽃같은 태양도
미소짓는 달님도
당신과 나를 위해
빛나고 있어
아싸 내사랑 아싸",트로트
350,몰랐네,"언제까지나 이렇게 참아야하는지
사랑한 사람을 곁에두지 못하고
먼발치에서 바라보며 살아온
여자의 슬픈 이야기
차라리 우리 만나지말껄 못본채
지나쳐 버릴껄
이것이 나에 운명이 될줄 몰랐네
정말 몰랐네
사랑한 것도 죄가 될줄은 몰랐네
정말 몰랐네
수많은 밤을 이렇게 참아야 하는지
사랑한 이마음 전하지도 못하고
먼발치에서 기다리며 살아온
남자의 슬픈 이야기
차라리 우리 만나지말껄 못본채
지나쳐 버릴껄
이것이 나에 운명이 될줄 몰랐네
정말 몰랐네
사랑한 것도 죄가 될줄은 몰랐네
정말 몰랐네
사랑한 것도 죄가 될줄은 몰랐네
정말 몰랐네",트로트
351,와인,"전화를 보면 걸고싶은 사람 난가요
하늘을 보면 떠오르는 얼굴 난가요
잠자리 들때 몹시 생각나는 사람도
나라면 정말 가슴벅찬 일일거야
와인에 취해 그대에 취해
꿈을 꾸는지 사랑을 하는건지 몰라
그대만 곁에 있으면 되요
이대로 꿈이 아니라면 좋겠어
내맘 몰라주면 싫어
때론 토라져서 울고
그래도 좋아 그대향기 와인처럼
전화를 보면 걸고싶은 사람 난가요
하늘을 보면 떠오르는 얼굴 난가요
잠자리 들때 몹시 생각나는 사람도
나라면 정말 가슴벅찬 일일거야
와인에 취해 그대에 취해
꿈을 꾸는지 사랑을 하는건지 몰라
그대만 곁에 있으면 되요
이대로 꿈이 아니라면 좋겠어
내맘 몰라주면 싫어
때론 토라져서 울고
그래도 좋아 그대향기 와인처럼
그래도 좋아 그대향기 와인처럼",트로트
352,폼나게 살거야,(폼나게 살거야) 1. 폼나게 살거야 멋지게 살거야 어차피 사는 세상 하루를 살아도 내 사랑 백년을 살아도 내 사랑 나는 나는 네가 좋더라 이제부터 폼나게 살거야 그 누가 누가 누가 뭐래도 큰소리치고 살게 할거야 따라와 (헤이) 따라와 (헤이) 다 내가 해줄거야 따라와 따라와 (헤이) 따라와 (헤이) 아무 걱정하지 말고 따라와 하루를 살아도 멋지게 살거야 폼나게 살거야 (폼나게 살거야) 2. 폼나게 살거야 멋지게 살거야 어차피 사는 세상 천년을 살아도 내 사랑 백년을 살아도 내 사랑 나는 나는 네가 좋더라 이제부터 폼나게 살거야 그 누가 누가 누가 뭐래도 큰소리치고 살게 할거야 따라와 (헤이) 따라와 (헤이) 다 내가 해줄거야 따라와 따라와 (헤이) 따라와 (헤이) 아무 걱정하지 말고 따라와 하루를 살아도 멋지게 살거야 폼나게 살거야 폼나게 살거야,트로트
353,떠날 수 없는 당신,"나를 너무 모르시는 모르시는 당신이여
짙은 안개 때문입니까 무심한 탓입니까
사랑에 눈먼 당신이기에 이 가슴 멍들기전에
모두다 잊고 모두다 잊고
어디론가 떠나고 싶지만
미련이 많아 미련이 많아
떠날 수 없는 당신

나를 너무 모르시는 모르시는 당신이여
흐린 달 빛 때문입니까 무심한 탓입니까
사랑에 귀먼 당신이기에 이가슴 멍들기전에
모두다 잊고 모두다 잊고
어디론가 떠나고 싶지만
너무 정들어 너무 정들어
떠날 수 없는 당신",트로트
354,내마음 별과 같이,"산 노을에 두둥실
홀로가는 저 구름아
너는 알리라 내 마음을
부평초 같은 마음을
한 송이 구름꽃을
피우기 위해
떠도는 유랑별처럼
내마음 별과같이
저 하늘 별이되어
영원히 빛나리
강바람에 두둥실
길을 잃은 저 구름아
너는 알리라 내 갈길을
나그네 떠나 갈 길을
찬란한 젊은 꿈을
피우기 위해
떠도는 몸이라지만
내마음 별과같이
저 하늘 별이되어
영원히 빛나리",트로트
355,추억속으로,"야외전축 틀어놓고 너와 내가
밤새도록 춤을 추던 그 시절
달래머리 단발머리 몽땅치마
휘날리며 주름잡던 그 시절
그 모든 남자 친구들
그 모든 여자 친구들
오늘 따라 너무나 보고싶네
가끔식 생각나는
그리운 친구들
지금은 무엇을 할까
아직도 그때처럼
철없던 모습으로
멋지게 살아가고 있을까
야외전축 틀어놓고 너와 내가
밤새도록 춤을 추던 그 시절
달래머리 단발머리 몽땅치마
휘날리며 주름잡던 그 시절
그 모든 남자 친구들
그 모든 여자 친구들
오늘 따라 너무나 보고싶네
뒷 동산에 올라가 너와 내가
밤새도록 춤을 추던 그 시절
꽃 반지를 살짝 끼워주며
첫 사랑을 고백하던 그 시절
그 모든 남자 친구들
그 모든 여자 친구들
오늘따라 자꾸만 생각나네
가끔씩 생각나는
그리운 친구들
지금은 무엇을 할까
아직도 그때처럼
철없는 모습으로
멋지게 살아가고 있을까
뒷 동산에 올라가 너와 내가
밤새도록 춤을 추던 그 시절
꽃 반지를 살짝 끼워주며
첫 사랑을 고백하던 그 시절
그 모든 남자 친구들
그 모든 여자 친구들
오늘따라 자꾸만 생각나네
오늘따라 너무나 보고 싶네
오늘따라 자꾸만 생각나네",트로트
